sample_id,agents,wealth_appeal_corr,acc
292,141,0.14218750000000002,0.564453125
293,141,-0.010937499999999989,0.548046875
294,64,0.14218750000000002,0.548046875
295,90,0.18906250000000002,0.714453125
296,115,0.18906250000000002,0.714453125
297,90,-0.05781250000000002,0.714453125
298,90,0.18906250000000002,0.6980468750000001
299,115,-0.05781250000000002,0.6980468750000001
300,78,-0.060937500000000006,0.751953125
301,102,-0.060937500000000006,0.751953125
302,78,-0.0078125,0.751953125
303,78,-0.060937500000000006,0.735546875
304,102,-0.0078125,0.735546875
305,128,0.13906250000000003,0.601953125
306,51,0.13906250000000003,0.601953125
307,128,0.1921875,0.601953125
308,128,0.13906250000000003,0.585546875
309,51,0.1921875,0.585546875
310,103,-0.1609375,0.676953125
311,127,-0.1609375,0.676953125
312,103,0.09218749999999998,0.676953125
313,103,-0.1609375,0.510546875
314,127,0.09218749999999998,0.510546875
315,52,0.0390625,0.526953125
316,77,0.0390625,0.526953125
317,52,-0.1078125,0.526953125
318,52,0.0390625,0.6605468750000001
319,77,-0.1078125,0.6605468750000001
320,51,-0.1203125,0.679296875
321,141,-0.1203125,0.679296875
322,51,-0.09843750000000001,0.679296875
323,51,-0.1203125,0.761328125
324,141,-0.09843750000000001,0.761328125
325,102,0.07968750000000002,0.529296875
326,90,0.07968750000000002,0.529296875
327,102,0.1015625,0.529296875
328,102,0.07968750000000002,0.611328125
329,90,0.1015625,0.611328125
330,127,-0.02031250000000001,0.7542968750000001
331,115,-0.02031250000000001,0.7542968750000001
332,127,0.0015624999999999944,0.7542968750000001
333,127,-0.02031250000000001,0.536328125
334,115,0.0015624999999999944,0.536328125
335,77,0.1796875,0.604296875
336,65,0.1796875,0.604296875
337,77,-0.19843750000000002,0.604296875
338,77,0.1796875,0.6863281250000001
339,65,-0.19843750000000002,0.6863281250000001
340,89,-0.0703125,0.566796875
341,52,-0.0703125,0.566796875
342,89,-0.1484375,0.566796875
343,89,-0.0703125,0.798828125
344,52,-0.1484375,0.798828125
345,140,0.1296875,0.716796875
346,103,0.1296875,0.716796875
347,140,0.05156250000000001,0.716796875
348,140,0.1296875,0.6488281250000001
349,103,0.05156250000000001,0.6488281250000001
350,115,-0.1703125,0.641796875
351,78,-0.1703125,0.641796875
352,115,0.1515625,0.641796875
353,115,-0.1703125,0.573828125
354,78,0.1515625,0.573828125
355,64,0.029687500000000006,0.7917968750000001
356,128,0.029687500000000006,0.7917968750000001
357,64,-0.048437499999999994,0.7917968750000001
358,64,0.029687500000000006,0.723828125
359,128,-0.048437499999999994,0.723828125
360,70,-0.045312500000000006,0.623046875
361,109,-0.045312500000000006,0.623046875
362,70,0.12656250000000002,0.623046875
363,70,-0.045312500000000006,0.667578125
364,109,0.12656250000000002,0.667578125
365,121,0.15468750000000003,0.773046875
366,59,0.15468750000000003,0.773046875
367,121,-0.07343750000000002,0.773046875
368,121,0.15468750000000003,0.517578125
369,59,-0.07343750000000002,0.517578125
370,146,-0.1453125,0.548046875
371,134,-0.1453125,0.548046875
372,146,-0.17343750000000002,0.548046875
373,146,-0.1453125,0.592578125
374,134,-0.17343750000000002,0.592578125
375,96,0.0546875,0.6980468750000001
376,84,0.0546875,0.6980468750000001
377,96,0.02656249999999999,0.6980468750000001
378,96,0.0546875,0.7425781250000001
379,84,0.02656249999999999,0.7425781250000001
380,83,-0.1953125,0.735546875
381,96,-0.1953125,0.735546875
382,83,0.07656249999999998,0.735546875
383,83,-0.1953125,0.705078125
384,96,0.07656249999999998,0.705078125
385,134,0.004687500000000011,0.585546875
386,147,0.004687500000000011,0.585546875
387,134,-0.1234375,0.585546875
388,134,0.004687500000000011,0.555078125
389,147,-0.1234375,0.555078125
390,108,-0.09531250000000001,0.6605468750000001
391,71,-0.09531250000000001,0.6605468750000001
392,108,-0.0234375,0.6605468750000001
393,108,-0.09531250000000001,0.630078125
394,71,-0.0234375,0.630078125
395,58,0.10468749999999999,0.510546875
396,122,0.10468749999999999,0.510546875
397,58,0.1765625,0.510546875
398,58,0.10468749999999999,0.7800781250000001
399,122,0.1765625,0.7800781250000001
400,61,-0.08281250000000001,0.763671875
401,81,-0.08281250000000001,0.763671875
402,61,-0.1859375,0.763671875
403,61,-0.08281250000000001,0.545703125
404,81,-0.1859375,0.545703125
405,111,0.1171875,0.613671875
406,131,0.1171875,0.613671875
407,111,0.014062500000000006,0.613671875
408,111,0.1171875,0.6957031250000001
409,131,0.014062500000000006,0.6957031250000001
410,137,-0.18281250000000002,0.688671875
411,55,-0.18281250000000002,0.688671875
412,137,0.11406250000000001,0.688671875
413,137,-0.18281250000000002,0.770703125
414,55,0.11406250000000001,0.770703125
415,86,0.017187499999999994,0.538671875
416,106,0.017187499999999994,0.538671875
417,86,-0.0859375,0.538671875
418,86,0.017187499999999994,0.620703125
419,106,-0.0859375,0.620703125
420,99,-0.1328125,0.576171875
421,119,-0.1328125,0.576171875
422,99,-0.03593750000000001,0.576171875
423,99,-0.1328125,0.508203125
424,119,-0.03593750000000001,0.508203125
425,149,0.06718750000000001,0.726171875
426,68,0.06718750000000001,0.726171875
427,149,0.1640625,0.726171875
428,149,0.06718750000000001,0.658203125
429,68,0.1640625,0.658203125
430,124,-0.032812499999999994,0.501171875
431,144,-0.032812499999999994,0.501171875
432,124,0.06406250000000002,0.501171875
433,124,-0.032812499999999994,0.7332031250000001
434,144,0.06406250000000002,0.7332031250000001
435,74,0.1671875,0.651171875
436,93,0.1671875,0.651171875
437,74,-0.1359375,0.651171875
438,74,0.1671875,0.583203125
439,93,-0.1359375,0.583203125
440,67,-0.15781250000000002,0.519921875
441,74,-0.15781250000000002,0.519921875
442,67,0.0390625,0.519921875
443,67,-0.15781250000000002,0.639453125
444,74,0.0390625,0.639453125
445,118,0.04218749999999999,0.669921875
446,125,0.04218749999999999,0.669921875
447,118,-0.1609375,0.669921875
448,118,0.04218749999999999,0.7894531250000001
449,125,-0.1609375,0.7894531250000001
450,143,-0.05781250000000002,0.594921875
451,100,-0.05781250000000002,0.594921875
452,143,-0.060937500000000006,0.594921875
453,143,-0.05781250000000002,0.714453125
454,100,-0.060937500000000006,0.714453125
455,93,0.14218750000000002,0.7449218750000001
456,150,0.14218750000000002,0.7449218750000001
457,93,0.13906250000000003,0.7449218750000001
458,93,0.14218750000000002,0.564453125
459,150,0.13906250000000003,0.564453125
460,80,-0.0078125,0.7074218750000001
461,137,-0.0078125,0.7074218750000001
462,80,0.18906250000000002,0.7074218750000001
463,80,-0.0078125,0.601953125
464,137,0.18906250000000002,0.601953125
465,130,0.1921875,0.557421875
466,87,0.1921875,0.557421875
467,130,-0.010937499999999989,0.557421875
468,130,0.1921875,0.751953125
469,87,-0.010937499999999989,0.751953125
470,105,-0.1078125,0.782421875
471,112,-0.1078125,0.782421875
472,105,-0.11093750000000001,0.782421875
473,105,-0.1078125,0.676953125
474,112,-0.11093750000000001,0.676953125
475,55,0.09218749999999998,0.632421875
476,62,0.09218749999999998,0.632421875
477,55,0.08906249999999999,0.632421875
478,55,0.09218749999999998,0.526953125
479,62,0.08906249999999999,0.526953125
480,53,-0.014062500000000006,0.552734375
481,92,-0.014062500000000006,0.552734375
482,53,-0.04218749999999999,0.552734375
483,53,-0.014062500000000006,0.559765625
484,92,-0.04218749999999999,0.559765625
485,104,0.18593750000000003,0.702734375
486,142,0.18593750000000003,0.702734375
487,104,0.15781250000000002,0.702734375
488,104,0.18593750000000003,0.7097656250000001
489,142,0.15781250000000002,0.7097656250000001
490,129,-0.11406250000000001,0.627734375
491,66,-0.11406250000000001,0.627734375
492,129,0.05781249999999999,0.627734375
493,129,-0.11406250000000001,0.784765625
494,66,0.05781249999999999,0.784765625
495,78,0.0859375,0.7777343750000001
496,117,0.0859375,0.7777343750000001
497,78,-0.14218750000000002,0.7777343750000001
498,78,0.0859375,0.634765625
499,117,-0.14218750000000002,0.634765625
500,91,-0.1640625,0.665234375
501,104,-0.1640625,0.665234375
502,91,-0.1921875,0.665234375
503,91,-0.1640625,0.522265625
504,104,-0.1921875,0.522265625
505,141,0.03593750000000001,0.515234375
506,54,0.03593750000000001,0.515234375
507,141,0.0078125,0.515234375
508,141,0.03593750000000001,0.6722656250000001
509,54,0.0078125,0.6722656250000001
510,116,-0.0640625,0.740234375
511,130,-0.0640625,0.740234375
512,116,0.10781250000000003,0.740234375
513,116,-0.0640625,0.747265625
514,130,0.10781250000000003,0.747265625
515,66,0.1359375,0.590234375
516,79,0.1359375,0.590234375
517,66,-0.0921875,0.590234375
518,66,0.1359375,0.597265625
519,79,-0.0921875,0.597265625
520,72,-0.1390625,0.758984375
521,60,-0.1390625,0.758984375
522,72,0.1828125,0.758984375
523,72,-0.1390625,0.616015625
524,60,0.1828125,0.616015625
525,122,0.06093749999999998,0.608984375
526,111,0.06093749999999998,0.608984375
527,122,-0.017187499999999994,0.608984375
528,122,0.06093749999999998,0.7660156250000001
529,111,-0.017187499999999994,0.7660156250000001
530,148,-0.0390625,0.6839843750000001
531,85,-0.0390625,0.6839843750000001
532,148,-0.1171875,0.6839843750000001
533,148,-0.0390625,0.691015625
534,85,-0.1171875,0.691015625
535,97,0.1609375,0.533984375
536,136,0.1609375,0.533984375
537,97,0.08281250000000001,0.533984375
538,97,0.1609375,0.541015625
539,136,0.08281250000000001,0.541015625
540,85,-0.0890625,0.646484375
541,149,-0.0890625,0.646484375
542,85,0.032812499999999994,0.646484375
543,85,-0.0890625,0.578515625
544,149,0.032812499999999994,0.578515625
545,135,0.11093750000000002,0.796484375
546,98,0.11093750000000002,0.796484375
547,135,-0.16718750000000002,0.796484375
548,135,0.11093750000000002,0.728515625
549,98,-0.16718750000000002,0.728515625
550,110,-0.18906250000000002,0.571484375
551,123,-0.18906250000000002,0.571484375
552,110,-0.06718750000000001,0.571484375
553,110,-0.18906250000000002,0.653515625
554,123,-0.06718750000000001,0.653515625
555,59,0.010937499999999989,0.7214843750000001
556,73,0.010937499999999989,0.7214843750000001
557,59,0.1328125,0.7214843750000001
558,59,0.010937499999999989,0.503515625
559,73,0.1328125,0.503515625
560,56,-0.1765625,0.599609375
561,126,-0.1765625,0.599609375
562,56,-0.1296875,0.599609375
563,56,-0.1765625,0.737890625
564,126,-0.1296875,0.737890625
565,107,0.0234375,0.749609375
566,76,0.0234375,0.749609375
567,107,0.0703125,0.749609375
568,107,0.0234375,0.587890625
569,76,0.0703125,0.587890625
570,132,-0.0765625,0.524609375
571,101,-0.0765625,0.524609375
572,132,0.17031250000000003,0.524609375
573,132,-0.0765625,0.512890625
574,101,0.17031250000000003,0.512890625
575,81,0.12343750000000003,0.6746093750000001
576,51,0.12343750000000003,0.6746093750000001
577,81,-0.029687500000000006,0.6746093750000001
578,81,0.12343750000000003,0.662890625
579,51,-0.029687500000000006,0.662890625
580,94,-0.02656249999999999,0.787109375
581,63,-0.02656249999999999,0.787109375
582,94,-0.07968750000000001,0.787109375
583,94,-0.02656249999999999,0.775390625
584,63,-0.07968750000000001,0.775390625
585,145,0.17343750000000002,0.6371093750000001
586,114,0.17343750000000002,0.6371093750000001
587,145,0.12031249999999999,0.6371093750000001
588,145,0.17343750000000002,0.625390625
589,114,0.12031249999999999,0.625390625
590,119,-0.12656250000000002,0.712109375
591,89,-0.12656250000000002,0.712109375
592,119,0.02031250000000001,0.712109375
593,119,-0.12656250000000002,0.550390625
594,89,0.02031250000000001,0.550390625
595,69,0.07343749999999999,0.562109375
596,139,0.07343749999999999,0.562109375
597,69,-0.1796875,0.562109375
598,69,0.07343749999999999,0.700390625
599,139,-0.1796875,0.700390625
600,63,-0.05156250000000001,0.693359375
601,120,-0.05156250000000001,0.693359375
602,63,0.09531250000000002,0.693359375
603,63,-0.05156250000000001,0.681640625
604,120,0.09531250000000002,0.681640625
605,113,0.1484375,0.543359375
606,70,0.1484375,0.543359375
607,113,-0.1046875,0.543359375
608,113,0.1484375,0.531640625
609,70,-0.1046875,0.531640625
610,138,-0.15156250000000002,0.7683593750000001
611,145,-0.15156250000000002,0.7683593750000001
612,138,-0.004687500000000011,0.7683593750000001
613,138,-0.15156250000000002,0.606640625
614,145,-0.004687500000000011,0.606640625
615,88,0.048437499999999994,0.618359375
616,95,0.048437499999999994,0.618359375
617,88,0.1953125,0.618359375
618,88,0.048437499999999994,0.756640625
619,95,0.1953125,0.756640625
620,75,-0.1015625,0.505859375
621,82,-0.1015625,0.505859375
622,75,0.1453125,0.505859375
623,75,-0.1015625,0.7191406250000001
624,82,0.1453125,0.7191406250000001
625,126,0.09843750000000001,0.655859375
626,133,0.09843750000000001,0.655859375
627,126,-0.0546875,0.655859375
628,126,0.09843750000000001,0.569140625
629,133,-0.0546875,0.569140625
630,100,-0.0015624999999999944,0.580859375
631,57,-0.0015624999999999944,0.580859375
632,100,-0.1546875,0.580859375
633,100,-0.0015624999999999944,0.644140625
634,57,-0.1546875,0.644140625
635,50,0.1984375,0.7308593750000001
636,107,0.1984375,0.7308593750000001
637,50,0.045312500000000006,0.7308593750000001
638,50,0.1984375,0.794140625
639,107,0.045312500000000006,0.794140625
